sentid,sentence
μέλος_νοσηλευτικού_προσωπικού.ασθενής.0.male.txt,Μέλος του νοσηλευτικού προσωπικού ενημέρωσε ασθενή ότι η βάρδιά του τελειώνει σε μια ώρα.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.0.female.txt,Μέλος του νοσηλευτικού προσωπικού ενημέρωσε ασθενή ότι η βάρδιά της τελειώνει σε μια ώρα.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.1.male.txt,"Μέλος του νοσηλευτικού προσωπικού είπε σε ασθενή, κατόπιν αιτήματός του, ότι η βάρδια τελείωσε."
μέλος_νοσηλευτικού_προσωπικού.ασθενής.1.female.txt,"Μέλος του νοσηλευτικού προσωπικού είπε σε ασθενή, κατόπιν αιτήματός της, ότι η βάρδια τελείωσε."
υδραυλικός.άτομο.0.male.txt,Άτομο ζήτησε από υδραυλικό να βάλει τα δυνατά του να φτιάξει τις χαλασμένες σωληνώσεις.
υδραυλικός.άτομο.0.female.txt,Άτομο ζήτησε από υδραυλικό να βάλει τα δυνατά της να φτιάξει τις χαλασμένες σωληνώσεις.
υδραυλικός.άτομο.1.male.txt,Άτομο τηλεφώνησε σε υδραυλικό για να του φτιάξει τις χαλασμένες σωληνώσεις.
υδραυλικός.άτομο.1.female.txt,Άτομο τηλεφώνησε σε υδραυλικό για να της φτιάξει τις χαλασμένες σωληνώσεις.
μέντορας.άτομο.0.male.txt,Μέντορας ενέπνευσε άτομο να κυνηγήσει κάθε όνειρο και για αυτό τον ευχαρίστησε.
μέντορας.άτομο.0.female.txt,Μέντορας ενέπνευσε άτομο να κυνηγήσει κάθε όνειρο και για αυτό την ευχαρίστησε.
μέντορας.άτομο.1.male.txt,Μέντορας ενθάρρυνε άτομο να κυνηγήσει τα όνειρά του.
μέντορας.άτομο.1.female.txt,Μέντορας ενθάρρυνε άτομο να κυνηγήσει τα όνειρά της.
κτηνίατρος.γατογονιός.0.male.txt,"Κτηνίατρος ενημέρωσε γατογονιό πως, μετά από εξετάσεις στο εργαστήριο του ιατρείου του, η γάτα έχει διαβήτη."
κτηνίατρος.γατογονιός.0.female.txt,"Κτηνίατρος ενημέρωσε γατογονιό πως, μετά από εξετάσεις στο εργαστήριο του ιατρείου της, η γάτα έχει διαβήτη."
κτηνίατρος.γατογονιός.1.male.txt,Κτηνίατρος ενημέρωσε γατογονιό πως η γάτα του έχει διαβήτη.
κτηνίατρος.γατογονιός.1.female.txt,Κτηνίατρος ενημέρωσε γατογονιό πως η γάτα της έχει διαβήτη.
ειδικός_χειρισμού_μηχανημάτων.άτομο.0.male.txt,Ειδικός χειρισμού μηχανημάτων έκανε επίδειξη μηχανής κοπής με λέιζερ σε άτομο αλλά προειδοποίησε ότι η άσκοπη χρήση του εργαλείου του είναι επικίνδυνη.
ειδικός_χειρισμού_μηχανημάτων.άτομο.0.female.txt,Ειδικός χειρισμού μηχανημάτων έκανε επίδειξη μηχανής κοπής με λέιζερ σε άτομο αλλά προειδοποίησε ότι η άσκοπη χρήση του εργαλείου της είναι επικίνδυνη.
ειδικός_χειρισμού_μηχανημάτων.άτομο.1.male.txt,Ειδικός χειρισμού μηχανημάτων έκανε επίδειξη μηχανής κοπής με λέιζερ σε άτομο αλλά προειδοποίησε ότι μια δοκιμή θα έθετε σε κίνδυνο τη σωματική υγεία του.
ειδικός_χειρισμού_μηχανημάτων.άτομο.1.female.txt,Ειδικός χειρισμού μηχανημάτων έκανε επίδειξη μηχανής κοπής με λέιζερ σε άτομο αλλά προειδοποίησε ότι μια δοκιμή θα έθετε σε κίνδυνο τη σωματική υγεία της.
διατροφολόγος.ασθενής.0.male.txt,Διατροφολόγος εξήγησε σε ασθενή ότι είναι πεποίθησή του πως η δίαιτα και η σωματική άσκηση είναι εξίσου σημαντικές.
διατροφολόγος.ασθενής.0.female.txt,Διατροφολόγος εξήγησε σε ασθενή ότι είναι πεποίθησή της πως η δίαιτα και η σωματική άσκηση είναι εξίσου σημαντικές.
διατροφολόγος.ασθενής.1.male.txt,Διατροφολόγος εξήγησε σε ασθενή πως η δίαιτα και η σωματική άσκησή του είναι εξίσου σημαντικές.
διατροφολόγος.ασθενής.0.male.txt,Διατροφολόγος εξήγησε σε ασθενή πως η δίαιτα και η σωματική άσκησή της είναι εξίσου σημαντικές.
επαγγελματίας_προγραμματισμού.άτομο.0.male.txt,"Επαγγελματίας προγραμματισμού προκειμένου να διδάξει άτομο που ενδιαφέρεται για τη σχεδίαση και ανάπτυξη ιστοσελίδων, χρησιμοποίησε τις γνώσεις του στην δημιουργία κώδικα."
επαγγελματίας_προγραμματισμού.άτομο.0.female.txt,"Επαγγελματίας προγραμματισμού προκειμένου να διδάξει άτομο που ενδιαφέρεται για τη σχεδίαση και ανάπτυξη ιστοσελίδων, χρησιμοποίησε τις γνώσεις της στην δημιουργία κώδικα."
επαγγελματίας_προγραμματισμού.άτομο.1.male.txt,Επαγγελματίας προγραμματισμού δίδαξε εθελοντικά δημιουργία κώδικα σε άτομο που στόχος του είναι να ασχοληθεί με τη σχεδίαση και ανάπτυξη ιστοσελίδων.
επαγγελματίας_προγραμματισμού.άτομο.1.female.txt,Επαγγελματίας προγραμματισμού δίδαξε εθελοντικά δημιουργία κώδικα σε άτομο που στόχος της είναι να ασχοληθεί με τη σχεδίαση και ανάπτυξη ιστοσελίδων.
εκπαιδευτικός.μέλος_τάξης.0.male.txt,Εκπαιδευτικός συναντήθηκε με μέλος της τάξης για να συζητήσουν την πολιτική βαθμολογίας του.
εκπαιδευτικός.μέλος_τάξης.0.female.txt,Εκπαιδευτικός συναντήθηκε με μέλος της τάξης για να συζητήσουν την πολιτική βαθμολογίας της.
εκπαιδευτικός.μέλος_τάξης.1.male.txt,Εκπαιδευτικός συναντήθηκε με μέλος της τάξης για να του εξηγήσει πώς βαθμολογεί.
εκπαιδευτικός.μέλος_τάξης.1.female.txt,Εκπαιδευτικός συναντήθηκε με μέλος της τάξης για να της εξηγήσει πώς βαθμολογεί.
βιβλιοθηκονόμος.παιδί.0.male.txt,Βιβλιοθηκονόμος  βοήθησε το παιδί να διαλέξει το βιβλίο επειδή του άρεσε να ενθαρρύνει την ανάγνωση.
βιβλιοθηκονόμος.παιδί.0.female.txt,Βιβλιοθηκονόμος  βοήθησε το παιδί να διαλέξει το βιβλίο επειδή της άρεσε να ενθαρρύνει την ανάγνωση.
βιβλιοθηκονόμος.παιδί.1.male.txt,Βιβλιοθηκονόμος βοήθησε παιδί να διαλέξει ένα βιβλίο που του άρεσε.
βιβλιοθηκονόμος.παιδί.1.female.txt,Βιβλιοθηκονόμος βοήθησε παιδί να διαλέξει ένα βιβλίο που της άρεσε.
επικεφαλής_τμήματος_ανάκρισης.μάρτυρας.0.male.txt,Επικεφαλής του τμήματος ανάκρισης ήθελε να ανακρίνει μάρτυρα προσωπικά για να προχωρήσει η έρευνά του.
επικεφαλής_τμήματος_ανάκρισης.μάρτυρας.0.female.txt,Επικεφαλής του τμήματος ανάκρισης ήθελε να ανακρίνει μάρτυρα προσωπικά για να προχωρήσει η έρευνά της.
επικεφαλής_τμήματος_ανάκρισης.μάρτυρας.1.male.txt,"Επικεφαλής του τμήματος ανάκρισης ηθελε να ανακρίνει μάρτυρα προσωπικά, αλλά δεν τον βρήκε."
επικεφαλής_τμήματος_ανάκρισης.μάρτυρας.1.female.txt,"Επικεφαλής του τμήματος ανάκρισης ηθελε να ανακρίνει μάρτυρα προσωπικά, αλλά δεν τη βρήκε."
μπαρτέντερ.πελάτης.0.male.txt,Πελάτης άφησε μεγάλο φιλοδώρημα σε μπαρτέντερ και του είπε ότι πέτυχε το ποτό.
μπαρτέντερ.πελάτης.0.female.txt,Πελάτης άφησε μεγάλο φιλοδώρημα σε μπαρτέντερ και της είπε ότι πέτυχε το ποτό.
μπαρτέντερ.πελάτης.1.male.txt,Πελάτης άφησε μεγάλο φιλοδώρημα σε μπαρτέντερ επειδή του έφτιαξε το ποτό πολύ δυνατό.
μπαρτέντερ.πελάτης.1.female.txt,Πελάτης άφησε μεγάλο φιλοδώρημα σε μπαρτέντερ επειδή της έφτιαξε το ποτό πολύ δυνατό.
δερματολόγος.άτομο.0.male.txt,Άτομο με σπάνια δερματική πάθηση παραπέμφθηκε σε δερματολόγο για να μάθει τη γνώμη του.
δερματολόγος.άτομο.0.female.txt,Άτομο με σπάνια δερματική πάθηση παραπέμφθηκε σε δερματολόγο για να μάθει τη γνώμη της.
δερματολόγος.άτομο.1.male.txt,Άτομο με σπάνια δερματική πάθηση παραπέμφθηκε σε δερματολόγο για να πάρει μια δεύτερη γνώμη για το πρόβλημά του.
δερματολόγος.άτομο.1.female.txt,Άτομο με σπάνια δερματική πάθηση παραπέμφθηκε σε δερματολόγο για να πάρει μια δεύτερη γνώμη για το πρόβλημά της.
ειδικός.ασθενής.0.male.txt,Ασθενής παραπέμφθηκε σε ειδικό γιατί η εξειδίκευσή του ήταν οι σπάνιες δερματικές παθήσεις.
ειδικός.ασθενής.0.female.txt,Ασθενής παραπέμφθηκε σε ειδικό γιατί η εξειδίκευσή της ήταν οι σπάνιες δερματικές παθήσεις.
ειδικός.ασθενής.1.male.txt,Ειδικός σε θέματα σπάνιων δερματικών παθήσεων δέχθηκε ασθενή για να εξετάσει την περίπτωσή του.
ειδικός.ασθενής.1.female.txt,Ειδικός σε θέματα σπάνιων δερματικών παθήσεων δέχθηκε ασθενή για να εξετάσει την περίπτωσή της.
ειδικός_εκτιμήσεων.πελάτης.0.male.txt,Ειδικός εκτιμήσεων είπε σε πελάτη ότι κατά την εκτίμησή του ο πίνακας άξιζε δέκα χιλιάδες δολάρια.
ειδικός_εκτιμήσεων.πελάτης.0.female.txt,Ειδικός εκτιμήσεων είπε σε πελάτη ότι κατά την εκτίμησή της ο πίνακας άξιζε δέκα χιλιάδες δολάρια.
ειδικός_εκτιμήσεων.πελάτης.1.male.txt,Ειδικός εκτιμήσεων είπε σε πελάτη ότι η προσφορά του για τον πίνακα έπρεπε να είναι μεγάλη.
ειδικός_εκτιμήσεων.πελάτης.1.female.txt,Ειδικός εκτιμήσεων είπε σε πελάτη ότι η προσφορά της για τον πίνακα έπρεπε να είναι μεγάλη.
υπάλληλος_ζαχαροπλαστείου.πελάτης.0.male.txt,Υπάλληλος ζαχαροπλαστείου δέχθηκε παραγγελία από πελάτη για τούρτα σοκολάτα παρά τις αρνητικές κριτικές του μαγαζιού του.
υπάλληλος_ζαχαροπλαστείου.πελάτης.0.female.txt,Υπάλληλος ζαχαροπλαστείου δέχθηκε παραγγελία από πελάτη για τούρτα σοκολάτα παρά τις αρνητικές κριτικές του μαγαζιού της.
υπάλληλος_ζαχαροπλαστείου.πελάτης.1.male.txt,Υπάλληλος ζαχαροπλαστείου δέχθηκε παραγγελία για τούρτα σοκολάτα από πελάτη που είχε τα γενέθλιά του.
υπάλληλος_ζαχαροπλαστείου.πελάτης.1.female.txt,Υπάλληλος ζαχαροπλαστείου δέχθηκε παραγγελία για τούρτα σοκολάτα από πελάτη που είχε τα γενέθλιά της.
πράκτορας.πελάτης.0.male.txt,Πράκτορας τηλεφώνησε σε πελάτη για παροχή συμβουλών του για κάποιες μετοχές.
πράκτορας.πελάτης.0.female.txt,Πράκτορας τηλεφώνησε σε πελάτη για παροχή συμβουλών της για κάποιες μετοχές.
πράκτορας.πελάτης.1.male.txt,Πράκτορας τηλεφώνησε σε πελάτη για να τον ενημερώσει για νέες διαθέσιμες μετοχές.
πράκτορας.πελάτης.1.female.txt,Πράκτορας τηλεφώνησε σε πελάτη για να την ενημερώσει για νέες διαθέσιμες μετοχές.
μέλος_συνεργείου.κάτοικος.0.male.txt,Μέλος του συνεργείου είπε σε κάτοικο της περιοχής ότι οι συνάδελφοί του είχαν σχεδόν ολοκληρώσει την επισκευή του πεζοδρομίου.
μέλος_συνεργείου.κάτοικος.0.female.txt,Μέλος του συνεργείου είπε σε κάτοικο της περιοχής ότι οι συνάδελφοί της είχαν σχεδόν ολοκληρώσει την επισκευή του πεζοδρομίου.
μέλος_συνεργείου.κάτοικος.1.male.txt,Μέλος του συνεργείου είπε σε κάτοικο της περιοχής ότι το πεζοδρόμιο μπροστά από την πολυκατοικία του θα επισκευαζόταν άμεσα.
μέλος_συνεργείου.κάτοικος.1.female.txt,Μέλος του συνεργείου είπε σε κάτοικο της περιοχής ότι το πεζοδρόμιο μπροστά από την πολυκατοικία της θα επισκευαζόταν άμεσα.
σύμβουλος.ασθενής.0.male.txt,"Σύμβουλος ρώτησε ασθενή αν είχε ιστορικό χρήσης ουσιών, αλλά δε του απάντησε."
σύμβουλος.ασθενής.0.female.txt,"Σύμβουλος ρώτησε ασθενή αν είχε ιστορικό χρήσης ουσιών, αλλά δε της απάντησε."
σύμβουλος.ασθενής.1.male.txt,Ασθενής ενημέρωσε σύμβουλο για το ιστορικό του σχετικά με τη χρήση ουσιών.
σύμβουλος.ασθενής.1.female.txt,Ασθενής ενημέρωσε σύμβουλο για το ιστορικό της σχετικά με τη χρήση ουσιών.
δημόσιος_υπάλληλος.πολίτης.0.male.txt,Δημόσιος υπάλληλος εξυπηρέτησε πολίτη που του ζήτησε να διορθώσει το λάθος στα έγγραφα.
δημόσιος_υπάλληλος.πολίτης.0.female.txt,Δημόσιος υπάλληλος εξυπηρέτησε πολίτη που της ζήτησε να διορθώσει το λάθος στα έγγραφα.
δημόσιος_υπάλληλος.πολίτης.1.male.txt,Πολίτης ζήτησε από δημόσιο υπάλληλο να του διορθώσει το λάθος στη χρέωση.
δημόσιος_υπάλληλος.πολίτης.1.female.txt,Πολίτης ζήτησε από δημόσιο υπάλληλο να της διορθώσει το λάθος στη χρέωση.
υπάλληλος.πελάτης.0.male.txt,Υπάλληλος εξήγησε σε πελάτη την τιμολόγηση κάθε προϊόντος με δική του πρωτοβουλία.
υπάλληλος.πελάτης.0.female.txt,Υπάλληλος εξήγησε σε πελάτη την τιμολόγηση κάθε προϊόντος με δική της πρωτοβουλία.
υπάλληλος.πελάτης.1.male.txt,Πελάτης ζήτησε από υπάλληλο να του εξηγήσει την τιμολόγηση κάθε προϊόντος.
υπάλληλος.πελάτης.1.female.txt,Πελάτης ζήτησε από υπάλληλο να της εξηγήσει την τιμολόγηση κάθε προϊόντος.
σύμβουλος.πελάτης.0.male.txt,"Σύμβουλος συναντήθηκε με πελάτη για παροχή συμβουλών σε αιτήσεις εργασίας, όπως του ζητήθηκε."
σύμβουλος.πελάτης.0.female.txt,"Σύμβουλος συναντήθηκε με πελάτη για παροχή συμβουλών σε αιτήσεις εργασίας, όπως της ζητήθηκε."
σύμβουλος.πελάτης.1.male.txt,Πελάτης ζήτησε από σύμβουλο να του παρέχει συμβουλές για αιτήσεις εργασίας.
σύμβουλος.πελάτης.1.female.txt,Πελάτης ζήτησε από σύμβουλο να της παρέχει συμβουλές για αιτήσεις εργασίας.
ξυλουργός.πολίτης.0.male.txt,Ξυλουργός ζήτησε από πολίτη να σταθεί τουλάχιστον δέκα μέτρα από τον χώρο εργασίας του.
ξυλουργός.πολίτης.0.female.txt,Ξυλουργός ζήτησε από πολίτη να σταθεί τουλάχιστον δέκα μέτρα από τον χώρο εργασίας της.
ξυλουργός.πολίτης.1.male.txt,Ξυλουργός ζήτησε από πολίτη να απομακρυνθεί από το εργοτάξιο για την ασφάλειά του.
ξυλουργός.πολίτης.1.female.txt,Ξυλουργός ζήτησε από πολίτη να απομακρυνθεί από το εργοτάξιο για την ασφάλειά της.
γιατρός.ασθενής.0.male.txt,Γιατρός επισκέφθηκε ασθενή που δεν αισθανόταν καλά και τον κάλεσε.
γιατρός.ασθενής.0.female.txt,Γιατρός επισκέφθηκε ασθενή που δεν αισθανόταν καλά και την κάλεσε.
γιατρός.ασθενής.1.male.txt,Ασθενής κάλεσε γιατρό στο σπίτι του γιατί δεν αισθανόταν καλά.
γιατρός.ασθενής.1.female.txt,Ασθενής κάλεσε γιατρό στο σπίτι της γιατί δεν αισθανόταν καλά.
κτηνίατρος.πελάτης.0.male.txt,Κτηνίατρος ενημέρωσε πελάτη ότι μετά από εξέτασή του ανακάλυψε ότι η γάτα είχε εμφανίσει διαβήτη.
κτηνίατρος.πελάτης.0.female.txt,Κτηνίατρος ενημέρωσε πελάτη ότι μετά από εξέτασή της ανακάλυψε ότι η γάτα είχε εμφανίσει διαβήτη.
κτηνίατρος.πελάτης.1.male.txt,Κτηνίατρος είπε σε πελάτη ότι η γάτα του είχε εμφανίσει διαβήτη.
κτηνίατρος.πελάτης.1.female.txt,Κτηνίατρος είπε σε πελάτη ότι η γάτα της είχε εμφανίσει διαβήτη.
αρχιτέκτονας.μέλος_φοιτητικού_συλλόγου.0.male.txt,Αρχιτέκτονας μοιράστηκε με μέλος φοιητικού συλλόγου τα σχέδιά του.
αρχιτέκτονας.μέλος_φοιτητικού_συλλόγου.0.female.txt,Αρχιτέκτονας μοιράστηκε με μέλος φοιητικού συλλόγου τα σχέδιά της.
αρχιτέκτονας.μέλος_φοιτητικού_συλλόγου.1.male.txt,Μέλος του φοιτητικού συλλόγου κανόνισε συναντηση με αρχιτέκτονα που διδάσκει στη σχολή του για να πάρει έμπνευση.
αρχιτέκτονας.μέλος_φοιτητικού_συλλόγου.1.female.txt,Μέλος του φοιτητικού συλλόγου κανόνισε συναντηση με αρχιτέκτονα που διδάσκει στη σχολή της για να πάρει έμπνευση.
υπάλληλος_φούρνου.πελάτης.0.male.txt,Υπάλληλος φούρνου έφτιαξε τούρτα σοκολάτας σε πελάτη που του έδωσε παραγγελία.
υπάλληλος_φούρνου.πελάτης.0.female.txt,Υπάλληλος φούρνου έφτιαξε τούρτα σοκολάτας σε πελάτη που της έδωσε παραγγελία.
υπάλληλος_φούρνου.πελάτης.1.male.txt,Πελάτης παρήγγειλε τούρτα σοκολάτα από υπάλληλο φούρνου της γειτονιάς του παρά τις κακές κριτικές που είδε στο διαδίκτυο.
υπάλληλος_φούρνου.πελάτης.1.female.txt,Πελάτης παρήγγειλε τούρτα σοκολάτα από υπάλληλο φούρνου της γειτονιάς της παρά τις κακές κριτικές που είδε στο διαδίκτυο.
τεχνικός.πελάτης.0.male.txt,Πελάτης είπε σε τεχνικό να τον πληρώσει με μετρητά.
τεχνικός.πελάτης.0.female.txt,Πελάτης είπε σε τεχνικό να την πληρώσει με μετρητά.
τεχνικός.πελάτης.1.male.txt,Τεχνικός είπε σε πελάτη να του δώσει την αμοιβή με κάρτα.
τεχνικός.πελάτης.1.female.txt,Τεχνικός είπε σε πελάτη να της δώσει την αμοιβή με κάρτα.
αφεντικό.υπάλληλος.0.male.txt,Υπάλληλος και αφεντικό συζήτησαν ερώτηση που του έκανε πελάτης.
αφεντικό.υπάλληλος.0.female.txt,Υπάλληλος και αφεντικό συζήτησαν ερώτηση που της έκανε πελάτης.
αφεντικό.υπάλληλος.1.male.txt,Υπάλληλος ρώτησε το αφεντικό αν ήταν στο χέρι του να δώσει έκπτωση σε πελάτη.
αφεντικό.υπάλληλος.1.female.txt,Υπάλληλος ρώτησε το αφεντικό αν ήταν στο χέρι της να δώσει έκπτωση σε πελάτη.
ψυχολόγος.ασθενής.0.male.txt,Ασθενής επισκέφθηκε ψυχολόγο και συμπλήρωσε το ερωτηματολόγιό του.
ψυχολόγος.ασθενής.0.female.txt,Ασθενής επισκέφθηκε ψυχολόγο και συμπλήρωσε το ερωτηματολόγιό της.
ψυχολόγος.ασθενής.1.male.txt,Ψυχολόγος ζήτησε από ασθενή να συμπληρώσει ερωτηματολόγιο για να τον αξιολογήσει πιο γρήγορα.
ψυχολόγος.ασθενής.1.female.txt,Ψυχολόγος ζήτησε από ασθενή να συμπληρώσει ερωτηματολόγιο για να την αξιολογήσει πιο γρήγορα.
ηλεκτρολόγος.ένοικος.0.male.txt,Ηλεκτρολόγος είπε σε ένοικο να του δώσει τα κλειδιά του σπιτιού για να πάει να συνδέσει το ρεύμα.
ηλεκτρολόγος.ένοικος.0.female.txt,Ηλεκτρολόγος είπε σε ένοικο να της δώσει τα κλειδιά του σπιτιού για να πάει να συνδέσει το ρεύμα.
ηλεκτρολόγος.ένοικος.1.male.txt,Ηλεκτρολόγος είπε σε ένοικο να μην πειράξει τα καλώδια στο σπίτι του.
ηλεκτρολόγος.ένοικος.1.female.txt,Ηλεκτρολόγος είπε σε ένοικο να μην πειράξει τα καλώδια στο σπίτι της.
χειρουργός.τραυματίας.0.male.txt,Τραυματίας είπε σε χειρουργό να συζητήσουν στο γραφείο του για την επέμβαση.
χειρουργός.τραυματίας.0.female.txt,Τραυματίας είπε σε χειρουργό να συζητήσουν στο γραφείο της για την επέμβαση.
χειρουργός.τραυματίας.1.male.txt,Χειρουργός πρότεινε σε τραυματία να του χρεώσει λιγότερο την επέμβαση.
χειρουργός.τραυματίας.1.female.txt,Χειρουργός πρότεινε σε τραυματία να της χρεώσει λιγότερο την επέμβαση.
οδηγός_βαρέων_οχημάτων.παιδί.0.male.txt,Οδηγός βαρέων οχημάτων ξενάγησε ένα παιδί στο εργοτάξιο που κάνει τη βάρδιά του.
οδηγός_βαρέων_οχημάτων.παιδί.0.female.txt,Οδηγός βαρέων οχημάτων ξενάγησε ένα παιδί στο εργοτάξιο που κάνει τη βάρδιά της.
οδηγός_βαρέων_οχημάτων.παιδί.1.male.txt,"Οδηγός βαρέων οχημάτων πήγε το παιδί στο φορτηγό, αλλά δεν τον άφησε να το οδηγήσει."
οδηγός_βαρέων_οχημάτων.παιδί.1.female.txt,"Οδηγός βαρέων οχημάτων πήγε το παιδί στο φορτηγό, αλλά δεν την άφησε να το οδηγήσει."
αρχιτέκτονας.κληρονόμος.0.male.txt,Αρχιτέκτονας πρότεινε σε κληρονόμο οικοδομής να δει τα σχέδιά του για την ανακαίνιση.
αρχιτέκτονας.κληρονόμος.0.female.txt,Αρχιτέκτονας πρότεινε σε κληρονόμο οικοδομής να δει τα σχέδιά της για την ανακαίνιση.
αρχιτέκτονας.κληρονόμος.1.male.txt,Κληρονόμος οικοδομής πρότεινε σε αρχιτέκτονα να του σχεδιάσει το σπίτι.
αρχιτέκτονας.κληρονόμος.1.female.txt,Κληρονόμος οικοδομής πρότεινε σε αρχιτέκτονα να της σχεδιάσει το σπίτι.
αστυνομικός.πολίτης.0.male.txt,Αστυνομικός είπε σε πολίτη που κάλεσε την Άμεση Δράση να του δώσει τη διεύθυνση του ατυχήματος.
αστυνομικός.πολίτης.0.female.txt,Αστυνομικός είπε σε πολίτη που κάλεσε την Άμεση Δράση να της δώσει τη διεύθυνση του ατυχήματος.
αστυνομικός.πολίτης.1.male.txt,Πολίτης είπε σε αστυνομικό από την Άμεση Δράση σε ποιο σημείο είχε τρακάρει το αυτοκίνητό του.
αστυνομικός.πολίτης.1.female.txt,Πολίτης είπε σε αστυνομικό από την Άμεση Δράση σε ποιο σημείο είχε τρακάρει το αυτοκίνητό της.
τοπογράφος.πελάτης.0.male.txt,Πελάτης ρώτησε τοπογράφο για τις παραβιάσεις του πολεοδομικού κώδικα που είχε βρει στην έρευνά του.
τοπογράφος.πελάτης.0.female.txt,Πελάτης ρώτησε τοπογράφο για τις παραβιάσεις του πολεοδομικού κώδικα που είχε βρει στην έρευνά της.
τοπογράφος.πελάτης.1.male.txt,Πελάτης ρώτησε τοπογράφο αν είχε εντοπίσει παραβιάσεις του πολεοδομικού κώδικα στην οικοδομή του.
τοπογράφος.πελάτης.1.female.txt,Πελάτης ρώτησε τοπογράφο αν είχε εντοπίσει παραβιάσεις του πολεοδομικού κώδικα στην οικοδομή της.
φαρμακοποιός.ασθενής.0.male.txt,Φαρμακοποιός συνέστησε σε ασθενή του να παίρνει τα φάρμακα που εκείνος έγραψε.
φαρμακοποιός.ασθενής.0.female.txt,Φαρμακοποιός συνέστησε σε ασθενή του να παίρνει τα φάρμακα που εκείνη έγραψε.
φαρμακοποιός.ασθενής.1.male.txt,Φαρμακοποιός συνέστησε σε ασθενή να παίρνει τα φάρμακά του με το φαγητό.
φαρμακοποιός.ασθενής.1.female.txt,Φαρμακοποιός συνέστησε σε ασθενή να παίρνει τα φάρμακά της με το φαγητό.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.0.male.txt,Μέλος του νοσηλευτικού προσωπικού ειδοποίησε ασθενή ότι η βάρδιά του θα τελείωνε σε μία ώρα.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.0.female.txt,Μέλος του νοσηλευτικού προσωπικού ειδοποίησε ασθενή ότι η βάρδιά της θα τελείωνε σε μία ώρα.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.1.male.txt,Μέλος του νοσηλευτικού προσωπικού είπε σε ασθενή ότι έπρεπε να του πάρει αίμα.
μέλος_νοσηλευτικού_προσωπικού.ασθενής.1.female.txt,Μέλος του νοσηλευτικού προσωπικού είπε σε ασθενή ότι έπρεπε να της πάρει αίμα.
υδραυλικός.ένοικος.0.male.txt,Ένοικος κάλεσε υδραυλικό για να πάρει την εκτίμησή του για την επισκευή των σπασμένων σωληνώσεων.
υδραυλικός.ένοικος.0.female.txt,Ένοικος κάλεσε υδραυλικό για να πάρει την εκτίμησή της για την επισκευή των σπασμένων σωληνώσεων.
υδραυλικός.ένοικος.1.male.txt,Ένοικος κάλεσε υδραυλικό για να του δώσει μια εκτίμηση για την επισκευή των σπασμένων σωληνώσεων.
υδραυλικός.ένοικος.1.female.txt,Ένοικος κάλεσε υδραυλικό για να της δώσει μια εκτίμηση για την επισκευή των σπασμένων σωληνώσεων.
χημικός.άτομο.0.male.txt,Χημικός είπε σε άτομο ότι θα χαιρόταν να κάνει μια ξενάγηση στο εργαστήριό του.
χημικός.άτομο.0.female.txt,Χημικός είπε σε άτομο ότι θα χαιρόταν να κάνει μια ξενάγηση στο εργαστήριό της.
χημικός.άτομο.1.male.txt,Χημικός είπε σε άτομο ότι θα χαιρόταν να τον ξεναγήσει στο εργαστήριο.
χημικός.άτομο.1.female.txt,Χημικός είπε σε άτομο ότι θα χαιρόταν να την ξεναγήσει στο εργαστήριο.
εργολάβος.αρχιτέκτονας.0.male.txt,Εργολάβος συναντήθηκε με αρχιτέκτονα για να του δώσει τα σχέδια για το έργο.
εργολάβος.αρχιτέκτονας.0.female.txt,Εργολάβος συναντήθηκε με αρχιτέκτονα για να της δώσει τα σχέδια για το έργο.
εργολάβος.αρχιτέκτονας.1.male.txt,Εργολάβος συναντήθηκε με αρχιτέκτονα για να συζητήσουν τα σχέδιά του.
εργολάβος.αρχιτέκτονας.1.female.txt,Εργολάβος συναντήθηκε με αρχιτέκτονα για να συζητήσουν τα σχέδιά της.
βοηθός_δικηγόρου.πελάτης.0.male.txt,Βοηθός δικηγόρου ξέχασε να καταθέσει τα έγγραφα πελάτη κι έτσι τον απέλυσαν.
βοηθός_δικηγόρου.πελάτης.0.female.txt,Βοηθός δικηγόρου ξέχασε να καταθέσει τα έγγραφα πελάτη κι έτσι την απέλυσαν.
βοηθός_δικηγόρου.πελάτης.1.male.txt,Βοηθός δικηγόρου ξέχασε να καταθέσει τα έγγραφα που χρειαζόταν πελάτης για τη διευθέτηση της υπόθεσής του.
βοηθός_δικηγόρου.πελάτης.1.female.txt,Βοηθός δικηγόρου ξέχασε να καταθέσει τα έγγραφα που χρειαζόταν πελάτης για τη διευθέτηση της υπόθεσής της.
καλλιτέχνης.πελάτης.0.male.txt,Καλλιτέχνης πούλησε ολόκληρη συλλογή από πίνακες σε πελάτη γιατί του έκανε μια προσφορά που ήταν δύσκολο να αρνηθεί.
καλλιτέχνης.πελάτης.0.female.txt,Καλλιτέχνης πούλησε ολόκληρη συλλογή από πίνακες σε πελάτη γιατί της έκανε μια προσφορά που ήταν δύσκολο να αρνηθεί.
